id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_profile_id,host_profile_url,host_name,host_since,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
882229561343619620,https://www.airbnb.com/rooms/882229561343619620,20260215064701,2026-02-15,city scrape,Modern / Downtown Albany 1 BR APT,"The Rose Haven space<br /><br />Welcome to The Rose Haven Apartment! This unique oasis is nestled in the heart of the City of Albany, New York, offering a perfect location near Historic Washington Park. It promises a secluded romantic getaway immersed in the dreamy natural ambiance of Washington Park. <br /><br />Once you are ready to rest and relax, retreat to the lovely bedroom, where you can recharge after an exciting day of adventuring throughout the City of Albany.",,https://a0.muscache.com/pictures/miso/Hosting-882229561343619620/original/9c641dc1-6e86-426c-aaff-2f9294500d2f.jpeg,512736975,https://www.airbnb.com/users/show/512736975,1470305963298869838,https://www.airbnb.com/users/profile/1470305963298869838,Miguelino,,2,9,2,9,"New York, NY",I'm Miguelino and I love to travel and architecture!,,,,f,,https://a0.muscache.com/im/pictures/user/bcb1c75c-dd1a-4e89-a4ec-e33fd81361c2.jpg?aki_policy=profile_x_medium,,1,,None,t,t,,TENTH WARD,,42.6599733,-73.7747433,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""General Electric (GE) refrigerator"", ""Wifi"", ""Coffee maker"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Smart lock"", ""Radiant heating"", ""Exterior security cameras on property"", ""General Electric (GE) stainless steel single oven"", ""Central heating"", ""HDTV with Netflix"", ""Dishes and silverware"", ""Window AC unit"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""GE stainless steel electric stove"", ""Private backyard \u2013 Fully fenced""]",,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,26,56,236,2026-02-15,76,16,0,236,17,96,,2023-05-18,2026-01-11,4.78,4.84,4.88,4.78,4.87,4.57,4.63,,,1,1,0,0,2.27
887179061681202083,https://www.airbnb.com/rooms/887179061681202083,20260215064701,2026-02-15,city scrape,The Comfort,"Comfortable home, away from home.",,https://a0.muscache.com/pictures/f4056597-45d8-4065-9a86-0a4031d7c300.jpg,459472925,https://www.airbnb.com/users/show/459472925,1470068859259063426,https://www.airbnb.com/users/profile/1470068859259063426,Gabriel,,3,8,2,9,"Albany, NY","",,,,f,,https://a0.muscache.com/im/pictures/user/User-459472925/original/3f898237-4faa-45f2-9c5a-0208f2d6190b.jpeg?aki_policy=profile_x_medium,,1,,None,t,t,,THIRD WARD,,42.6628771,-73.76534029999999,Private room in rental unit,Private room,2,1.5,1.5 baths,1,1,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Dryer"", ""Mini fridge"", ""TV"", ""Gym"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating - split type ductless system"", ""Cooking basics"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Exercise equipment"", ""Washer"", ""Smart lock"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Air conditioning"", ""Lock on bedroom door"", ""First aid kit"", ""Hangers"", ""Self check-in"", ""Fire extinguisher""]",,1,720,1,1,720,720,1.0,720.0,,t,27,57,87,362,2026-02-15,30,1,0,317,1,6,,2023-05-19,2025-06-08,4.83,4.83,4.73,5.0,4.97,4.27,4.77,,,1,0,1,0,0.90
888859204851381094,https://www.airbnb.com/rooms/888859204851381094,20260215064701,2026-02-15,city scrape,Walk to Downtown Albany: Ten Broeck Triangle Apt!,"52” Smart TV w/ Surround Sound | Dedicated Workspace | Fireplace | Coin Laundry<br /><br />Put yourself in the heart of the city when you stay at this Albany vacation rental. This 2-bedroom, 1-bathroom apartment in Ten Broeck Triangle combines historic surroundings, modern comforts, and easy access to all the downtown hotspots. There’s even a desk if you need to get some work done before heading out to grab drinks, catch a show at the Palace Theatre, or explore the New York State Museum.",,https://a0.muscache.com/pictures/prohost-api/Hosting-888859204851381094/original/335a0e61-9e21-489b-8328-9f5d0922165e.jpeg,121680792,https://www.airbnb.com/users/show/121680792,1468235421089255785,https://www.airbnb.com/users/profile/1468235421089255785,Evolve,,8,10,8,8,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",,,,f,,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,,1260,,None,t,t,,THIRD WARD,,42.6573,-73.7521,Entire rental unit,Entire home/apt,5,1.0,1 bath,2,3,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Washer \u2013\u00a0In building"", ""Coffee maker"", ""Hair dryer"", ""Private entrance"", ""Indoor fireplace"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Central heating"", ""First aid kit"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Fire extinguisher"", ""Keypad"", ""Board games"", ""High chair""]",,2,1125,2,5,1125,1125,2.9,1125.0,,t,24,54,77,352,2026-02-15,16,3,0,307,3,18,,2023-05-21,2025-05-17,4.19,4.31,4.69,4.63,4.5,4.13,4.19,,,5,5,0,0,0.48
898743867240851780,https://www.airbnb.com/rooms/898743867240851780,20260215064701,2026-02-15,city scrape,"Airy 5Br-2Ba,Kids Rm, 6TVs,Pvt Fence-yard&Parking!","🔨HOUSE UNDER CONSTRUCTION FOR THE MONTH OF MARCH👷‍♂️<br />Whatever brings you to Albany, New York – whether to explore the city, enjoy nightlife, graduation or sporting events, visiting university, business, or any reason, this traditional colonial home is designed comfortably for your stay.<br />Guests have private access to the 1872sqft house, free WiFi, free parking for two cars, a private fenced backyard, and use of a washing machine and dryer.",,https://a0.muscache.com/pictures/miso/Hosting-898743867240851780/original/f7f36ab1-5b71-494f-b846-8f976b61d25c.jpeg,516414095,https://www.airbnb.com/users/show/516414095,1470323148780791004,https://www.airbnb.com/users/profile/1470323148780791004,Rashawn,,2,8,2,8,"Albany, NY",,,,,f,,https://a0.muscache.com/im/pictures/user/User-516414095/original/48407829-fe41-424b-a5ee-aa22cab6cdff.jpeg?aki_policy=profile_x_medium,,1,,None,t,t,,TENTH WARD,,42.66087,-73.78655,Entire home,Entire home/apt,11,2.0,2 baths,5,6,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""50 inch HDTV with HBO Max, Disney+, Apple TV, Hulu, standard cable, Roku, Netflix"", ""Private patio or balcony"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Baby bath - always at the listing"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Bed linens"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""BBQ grill"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Coffee"", ""Outdoor furniture"", ""Single oven"", ""Central heating"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free washer \u2013 In building"", ""Fire extinguisher"", ""Children's playroom"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Keypad""]",,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,15,44,223,2026-02-15,64,15,0,223,16,90,,2023-06-19,2025-11-23,4.81,4.84,4.88,4.89,4.91,4.75,4.8,,,1,1,0,0,1.97
902166216060824525,https://www.airbnb.com/rooms/902166216060824525,20260215064701,2026-02-15,city scrape,2 bdrm Modern & Hip Apt w/ Patio,This loft style 2 bedroom apartment is a very unique find in Albany. This spacious unit features:<br /><br />- 4K Smart TV<br />- Fully stocked kitchen and bathroom<br />- High speed internet<br />- Your very own private entrance separate from the building<br />- Private patio <br />- 1 free resident permit parking spot,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTAyMTY2MjE2MDYwODI0NTI1/original/0ac62610-1d66-4756-8f04-cef5efd6ecc9.jpeg,47625981,https://www.airbnb.com/users/show/47625981,1462707263288165799,https://www.airbnb.com/users/profile/1462707263288165799,Linda,,10,3,5,0,"Albany, NY","",,,,f,,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,,17,,None,t,t,,SEVENTH WARD,,42.64787,-73.76707,Entire rental unit,Entire home/apt,5,1.0,1 bath,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Stainless steel single oven"", ""Private patio or balcony"", ""Wifi"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Extra pillows and blankets"", ""Rice maker"", ""Pets allowed"", ""Electric stove"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Air conditioning"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Cleaning available during stay""]",,1,365,1,2,365,365,1.3,365.0,,t,21,51,79,304,2026-02-15,59,11,1,304,11,66,,2023-06-19,2026-01-25,4.75,4.76,4.69,4.76,4.85,4.58,4.63,,,16,16,0,0,1.82
902326803627859755,https://www.airbnb.com/rooms/902326803627859755,20260215064701,2026-02-15,city scrape,"""The LEO Home"" Private Bedroom 4","Welcome to the *LEO* home! Recently renovated 1st floor 4 bedroom apartment. With a shared living room, bathroom, and kitchen. It is only 1 mile from Albany Med and nearby local hospitals. This is a shared accommodation with other professionals. One traveler is allowed per bedroom. AC in the bedroom. BRAND NEW full-size memory foam mattress and new pillows! Each bedroom has blackout curtains which are perfect for night shifters or swing shifts!",,https://a0.muscache.com/pictures/miso/Hosting-902326803627859755/original/3870877c-f0df-4b2c-916b-6068da4b5314.jpeg,349460842,https://www.airbnb.com/users/show/349460842,1469695254081708328,https://www.airbnb.com/users/profile/1469695254081708328,Scott,,5,8,5,7,"Albany, NY",Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our Airbnb’s!,,,,t,,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,,20,,None,t,t,,TENTH WARD,,42.66174,-73.78325,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Indoor fireplace: electric"", ""Dishwasher"", ""Samsung stainless steel electric stove"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""TV"", ""Shared backyard \u2013 Not fully fenced"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Fireplace guards"", ""Microwave"", ""Wine glasses"", ""Samsung stainless steel single oven"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad""]",,30,365,30,30,365,365,30.0,365.0,,t,0,3,33,307,2026-02-15,1,1,0,263,0,60,,2026-01-02,2026-01-02,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,17,4,13,0,0.67
904392960639597224,https://www.airbnb.com/rooms/904392960639597224,20260215064701,2026-02-15,city scrape,/Luxury Modern Western Hideout\,Enjoy a stylish experience at this centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-904392960639597224/original/15174f9e-79ce-4967-803c-19de4e994396.jpeg,4259750,https://www.airbnb.com/users/show/4259750,1462534529294832741,https://www.airbnb.com/users/profile/1462534529294832741,Peter,,13,2,10,7,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, biohacking and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western
www.airbnb.com/p/peter",,,,t,,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,,8,,None,t,t,,THIRTEENTH WARD,,42.6652959,-73.7868778,Entire rental unit,Entire home/apt,5,2.0,2 baths,2,2,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Stainless steel single oven"", ""Outdoor kitchen"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Shared backyard \u2013 Not fully fenced"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""BBQ grill: gas"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Movie theater"", ""Barbecue utensils"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Stainless steel gas stove""]",,1,730,1,1,730,730,1.0,730.0,,t,30,60,90,270,2026-02-15,23,5,0,270,5,30,,2023-06-11,2025-12-14,5.0,5.0,5.0,5.0,5.0,4.91,4.96,,,8,8,0,0,0.70
905007131419044966,https://www.airbnb.com/rooms/905007131419044966,20260215064701,2026-02-15,city scrape,*The Red House* 4 Bedrooms•Beautifully Renovated,"""The Red House,"" an inspiring 4-bedroom, 2nd-floor apartment nestled in the heart of Albany. This charming space features beautifully refinished 130-year-old hardwood floors, creating a warm and inviting atmosphere. A custom stone fireplace, complete with a 50-inch Samsung Smart TV, serves as the focal point of the living area. The kitchen is fully equipped for whipping up a meal. The dishwasher and laundry are conveniently located in the unit. Front and back balconies! Free street parking.",,https://a0.muscache.com/pictures/miso/Hosting-902326803627859755/original/d3207e2f-ce19-44fa-a22d-0ae9de03d2f5.jpeg,349460842,https://www.airbnb.com/users/show/349460842,1469695254081708328,https://www.airbnb.com/users/profile/1469695254081708328,Scott,,5,8,5,7,"Albany, NY",Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our Airbnb’s!,,,,t,,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,,20,,None,t,t,,TENTH WARD,,42.66217,-73.78299,Entire home,Entire home/apt,8,1.0,1 bath,4,4,"[""Smoke alarm"", ""Kitchen"", ""Indoor fireplace: electric"", ""Dishwasher"", ""Stainless steel single oven"", ""Private patio or balcony"", ""Ethernet connection"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Shared backyard \u2013 Not fully fenced"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Fireplace guards"", ""Microwave"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Samsung stainless steel gas stove"", ""Radiant heating"", ""Portable fans"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""50 inch HDTV with Roku"", ""Cleaning products"", ""Keypad""]",,1,1125,1,1,1125,1125,1.0,1125.0,,t,23,53,80,246,2026-02-15,94,35,1,246,33,210,,2023-07-14,2026-01-30,4.83,4.91,4.91,4.95,4.95,4.61,4.83,,,17,4,13,0,2.97
916983723755256572,https://www.airbnb.com/rooms/916983723755256572,20260215064701,2026-02-15,city scrape,Luxury apartment near Saint Peter / Albany Med,"This luxurious apartment is located on a quiet street in the heart of Albany. Ideal for professionals. It is a 10mn walk from CDTA Bus station, Saint Peter and Albany Med Hospital. Traveling nurses & Dr. are welcome for long term stays. It features a bedroom with a queen-size bed, a living room, a kitchen, a bathroom, TVs, Wi-Fi, Mini-Billiard table,  a washer/dryer, A/C & heat, a Gas fireplace, off-street parking space. The patio with a table and parasol offers a breathtaking view of landscape.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE2OTgzNzIzNzU1MjU2NTcy/original/d2edf100-3aae-47ac-9087-319bc56310e5.png,283643924,https://www.airbnb.com/users/show/283643924,1469486022042258531,https://www.airbnb.com/users/profile/1469486022042258531,Joe,,6,6,2,7,"Albany, NY","I enjoy meeting new people and familiarizing myself with other cultures. this is, essentially why I've decided to become a part-time host. I'm enthusiastic about soccer and like various farms activities.",,,,f,,https://a0.muscache.com/im/pictures/user/986ac15c-c2ca-4340-874c-cfd18dc9b6e3.jpg?aki_policy=profile_x_medium,,2,,None,t,t,,FOURTEENTH WARD,,42.65872,-73.79555,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,3,"[""Smoke alarm"", ""Kitchen"", ""Bikes"", ""Wifi"", ""Free driveway parking on premises \u2013 1 space"", ""GE oven"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Central air conditioning"", ""Room-darkening shades"", ""Host greets you"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Dryer \u2013\u00a0In unit"", ""65 inch TV with Chromecast, Netflix, Roku"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Central heating"", ""First aid kit"", ""Barbecue utensils"", ""Courtyard view"", ""Window AC unit"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free washer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Shared BBQ grill: charcoal""]",,1,1125,1,28,1125,1125,27.9,1125.0,,t,0,0,1,251,2026-02-15,6,2,0,206,2,12,,2023-07-07,2025-07-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,1,1,0,0,0.19
917510613914219375,https://www.airbnb.com/rooms/917510613914219375,20260215064701,2026-02-15,city scrape,"R&R | Hospitals, Colleges + Politics",Enjoy a stylish experience at this centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-917510613914219375/original/244f3e8f-4fd8-44a1-9dcc-96175cc8a363.jpeg,6203319,https://www.airbnb.com/users/show/6203319,1462700523222803714,https://www.airbnb.com/users/profile/1462700523222803714,Melissa,,12,9,3,2,"Albany, NY","",,,,t,,https://a0.muscache.com/im/pictures/user/User/original/8c9303f4-bda9-4609-ad78-6f91f1ab450d.jpeg?aki_policy=profile_x_medium,,2,,None,t,t,,TENTH WARD,,42.66261,-73.79158,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""HDTV with Hulu, Netflix, Roku"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Fire pit"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Housekeeping available 24 hours, every day"", ""Luggage dropoff allowed"", ""Coffee maker: drip coffee maker, french press, pour-over coffee"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Baking sheet"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Microwave"", ""Host greets you"", ""Dining table"", ""Extra pillows and blankets"", ""Rice maker"", ""Long term stays allowed"", ""Radiant heating"", ""Portable fans"", ""Drying rack for clothing"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""Shared patio or balcony"", ""Single oven"", ""Outdoor furniture"", ""Books and reading material"", ""First aid kit"", ""Barbecue utensils"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free washer \u2013 In building"", ""Freezer"", ""Free street parking"", ""IHome Bluetooth sound system"", ""Fire extinguisher"", ""Cleaning products"", ""Board games"", ""Indoor fireplace: gas"", ""Shared backyard \u2013 Fully fenced"", ""Shared BBQ grill: charcoal""]",,1,10,1,3,10,10,1.0,10.0,,t,29,59,89,89,2026-02-15,17,7,0,89,7,42,,2023-07-08,2025-08-03,4.94,4.94,4.94,4.94,4.94,4.88,4.94,,,2,0,2,0,0.53
919055506310955442,https://www.airbnb.com/rooms/919055506310955442,20260215064701,2026-02-15,city scrape,Room for rent,Relax with the whole family at this peaceful place to stay.,,https://a0.muscache.com/pictures/miso/Hosting-919055506310955442/original/7607aac9-b3b3-48aa-a6ac-8fc3d081d3ab.jpeg,502751555,https://www.airbnb.com/users/show/502751555,1470260288284691464,https://www.airbnb.com/users/profile/1470260288284691464,Grace,,2,11,2,7,,,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/5f374ad6-66e0-4b8c-9b9a-542806c1195f.jpeg?aki_policy=profile_x_medium,,1,,None,t,t,,FIFTH WARD,,42.67292,-73.7776,Private room in rental unit,Private room,2,1.0,1 bath,1,1,"[""Kitchen"", ""Smoke alarm"", ""Wifi"", ""TV"", ""Free parking on premises"", ""Washer""]",,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,365,2026-02-15,0,0,0,320,0,0,,,,,,,,,,,,,1,0,1,0,
921076441920995839,https://www.airbnb.com/rooms/921076441920995839,20260215064701,2026-02-15,city scrape,Work hard! Play hard!,"Enjoy privacy, peace and tranquility in this modern newly renovated studio apartment. Provides quiet comfort allowing for a great work space while still being a hop, skip and a jump from (5min) Ten Broeck triangle and all the downtown Albany breweries and eateries to unwind.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTIxMDc2NDQxOTIwOTk1ODM5/original/2ac94986-d1d8-4dca-98e7-d1e21cee0aae.jpeg,521669673,https://www.airbnb.com/users/show/521669673,1470347340308191612,https://www.airbnb.com/users/profile/1470347340308191612,Kody,,2,7,2,7,"New York, NY",,,,,f,,https://a0.muscache.com/im/pictures/user/User/original/0231e64a-c7be-4ad0-825e-7ca6d5733aa2.jpeg?aki_policy=profile_x_medium,,5,,None,t,t,,THIRD WARD,,42.6586,-73.75743,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Housekeeping - available at extra cost"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""TV"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Long term stays allowed"", ""Pets allowed"", ""Electric stove"", ""Oven"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",,7,365,7,7,365,365,7.0,365.0,,t,28,58,88,268,2026-02-15,3,0,0,268,0,0,,2023-08-09,2024-12-21,4.67,3.67,4.67,4.67,5.0,3.0,4.33,,,4,4,0,0,0.10
